05-04-2021 04:25,"@jaketapper Y’all need to recognize Indian people and especially the #FarmersProtest. Oh and the @vp Indian. Oh and Jake, You remember mass shootings expect for Oak Creek.",0,0,1.37893E+18,suneetmahandru
05-04-2021 04:25,"Dad ❤
Someone asked, ""why girls love dad so much? ""
She replied, ""when I ask something, DAD never check his balance, HE just says...... "" I WILL""❤☺
#FarmersProtest 
@Kisanektamorcha",3,0,1.37893E+18,Sandeepbhagkaur
05-04-2021 04:25,"How Modi Govt Is Winning The Battle On Farm Laws Despite Farmer Protests At Singhu Border - A detailed narration of Plan-B of central govt works to win over the farmers. #FarmersProtest #indiafights4farmerrights 
@SwarajyaMag 
https://t.co/zjBbuSGPBP",0,0,1.37893E+18,jThiyagu
05-04-2021 04:25,"@navin4nation @MohanSi56453954 @RajDhanda17 @sachit144 @drd_bee @gursharan_kr @navtej_cheema @iranasodhi @DhindsaSaab98 @Manisha_Choudry @Sanjana_Hr True mate , I agreed with you #FarmersProtest",2,0,1.37893E+18,idhu1313
05-04-2021 04:25,"They will not stop. #FarmersProtest #FarmLaws_DeathWarrant 
#ReviveFCI
@_asandhu @FarmStudioz
@WeSupportFarme7 @AlmeidaJugnu
@bhupenderc19 @rinky26 @SSsandhu1 @DhattSwapan @Kisanektamorcha @EituVij @kanhaiyakumar
https://t.co/CpKma2Aqx1",0,0,1.37893E+18,samitakaur74
05-04-2021 04:24,Thread by @saahilmenghani: #Verified THREAD on names of 350  dead in #FarmersProtest. I'll keep updating. These are on #GodiMedia. Take pledge that you'll call each Godi worker a murderer. Those who are still with ...… https://t.co/oLy0QhauKn,0,0,1.37893E+18,ksperiyasamy
05-04-2021 04:23,Farmers unity ❤️ #FarmersProtest https://t.co/bR5VItuh8O,0,0,1.37893E+18,devildhillon7
05-04-2021 04:23,"@MohanSi56453954 @RajDhanda17 @sachit144 @drd_bee @gursharan_kr @navtej_cheema @iranasodhi @DhindsaSaab98 @Manisha_Choudry @Sanjana_Hr @idhu1313 Farmers and soldiers are dying due to the egoistic attitude of BJP government!!!
#FarmersProtest 
#ShaheedJawan_ShaheedKisan",3,1,1.37893E+18,navin4nation
05-04-2021 04:23,"Hello hello @Twitter @TwitterIndia  when will you launch emoji on #FarmersProtest ??? I’m curious to know. 

Repeat after mee  don’t break the chain......and tag at least 5 handles TY 🙏 https://t.co/q9OMoteQiS",2,2,1.37893E+18,JassKaur1313
05-04-2021 04:21,"These politicians are the scum of the earth
#ShaheedJawan_ShaheedKisan 
#FarmersProtest https://t.co/TUZ91pQyvL",1,3,1.37893E+18,NaveeKaur
05-04-2021 04:21,"@Kisanektamorcha Shaheeds and all the men, women, youth and elderly that are bravely fighting for our food and land security will never be forgotten.
♥️🙏🏽

#ShaheedJawan_ShaheedKisan
#FarmersProtest https://t.co/DHZ2LugRG9",0,1,1.37893E+18,ish_kayy
05-04-2021 04:20,"@kavita_meena1 Haha I saw it first time. Looks beautiful, hope taste is also good. What's it called by the way? 
#FarmersProtest",0,0,1.37893E+18,Manmind32406985
05-04-2021 04:20,"In coming time till UP elections, such hate speaks will increased. After #FarmersProtest, now BJP is only hoping for winning the UP election by riots, communal hates and Hindu-Muslim agenda. https://t.co/4b6N36c9YD",0,0,1.37893E+18,karim_mewati
05-04-2021 04:19,"#ShaheedJawan_ShaheedKisan
We will never forget the shaheeds. They're dying for our freedom! 
#FarmersProtest https://t.co/YJq8QU7dlG",1,0,1.37893E+18,ish_kayy
05-04-2021 04:19,"Okay too many lives lost! Recall - these bills were passed outside of the democratic process. GOI why don’t you care about your citizens!????

Let’s keep amplifying the voices of the oppressed! 

#ShaheedJawan_ShaheedKisan
#FarmersProtest https://t.co/dHKWrouRXy",0,1,1.37893E+18,jot__b
05-04-2021 04:18,"Stop conspiracies against own Jawans and Kisans.

#ShaheedJawan_ShaheedKisan 
#FarmersProtest",5,8,1.37892E+18,SukhdevSingh_
05-04-2021 04:18,"@Jatinde98041003 Congratulations young man keep it up... 
#FarmersProtest",0,0,1.37892E+18,Manmind32406985
05-04-2021 04:18,"Let’s keep amplifying the voices of the oppressed! 

#ShaheedJawan_ShaheedKisan
#FarmersProtest https://t.co/NXBlU3kP75",0,0,1.37892E+18,jot__b
05-04-2021 04:17,"#FarmersProtest
#ShaheedJawan_ShaheedKisan
Implement Swaminathan commission. Take back the three laws thrust on farmers, indirectly thrust on everyone. 
https://t.co/MDsYCbk7Dm https://t.co/gEnnG6O0tG",1,2,1.37892E+18,MandyKa02763177
05-04-2021 04:17,"Fight will be continued 
#ShaheedJawan_ShaheedKisan 
#FarmersProtest https://t.co/ZPrly6OyJ9",0,0,1.37892E+18,NaveeKaur
05-04-2021 04:17,"DeMockRacy! 

#ShaheedJawan_ShaheedKisan
#FarmersProtest https://t.co/ttXp6lqHzO",0,0,1.37892E+18,jot__b
05-04-2021 04:16,"One sacrificed his life fighting on Indian borders so that we all can sleep peacefully and the other one lost his life to the ego of his government.

#ShaheedJawan_ShaheedKisan 
#FarmersProtest #ShaheedJawan_ShaheedKisan https://t.co/gH3klSx6dE",0,1,1.37892E+18,arjun84298834
05-04-2021 04:15,"Famers across 38 districts in Tamil Nadu have come together in support of National Democratic Alliance: Farmers and Labourers Union &amp; Farmers Rights Samithi
#TamilNaduElections #FarmersProtest https://t.co/1caB982JtF",0,0,1.37892E+18,atulr85
05-04-2021 04:15,Connect the dots and don’t keep getting played! #ShaheedJawan_ShaheedKisan #FarmersProtest https://t.co/UvGyQmTULb,0,0,1.37892E+18,ruby_roniece
05-04-2021 04:15,"We cannot accept the new farm bills.

We will not rest until @narendramodi listens to the farmers and repeals these bills.

Let’s unite in the fight for justice
FOR A BETTER FUTURE

#FarmersProtest 
#ShaheedJawan_ShaheedKisan https://t.co/xbHdi5hXmG",1,3,1.37892E+18,VidyasagarSinh3
05-04-2021 04:14,"The true measure of the JUSTICE of a system is the amount of protection it guarantees to the weakest.

Our FARMERS are suffering

Speak up for FARMERS!

#FarmersProtest

 04:14:11",0,0,1.37892E+18,DigitalKisanBot
05-04-2021 04:13,"I will never understand why people have a problem with paying essential professions like farmers, soldiers, etc but the same people have no problem with rich getting richer! 

#ShaheedJawan_ShaheedKisan
#FarmersProtest #ShaheedJawan_ShaheedKisan https://t.co/jZf0vUcjmj",0,0,1.37892E+18,arjun84298834
05-04-2021 04:13,"@_ManikGoyal @updeshkb_12 @Rajeevsolan @raj_kaurph @iofficialraj @supin4_justice @BeantSinghToor3 @nonymann @aartic02 @AAPKA_RK @13hundal Need tobStand in solidarity with farmers and Jawaans!!!
#FarmersProtest 
#ShaheedJawan_ShaheedKisan",1,2,1.37892E+18,navin4nation
05-04-2021 04:13,"When the country’s home minister is busy campaigning &amp; playing politics instead of doing his job, know that we are in trouble. 

#ShaheedJawan_ShaheedKisan
#FarmersProtest",0,1,1.37892E+18,Shamshe63772949
05-04-2021 04:12,"We are having carefree sleeps at our homes and our elders have been sitting on roads for more than 4 months protesting under the scorching sun and unable to sleep at night bcs of mosquitoes.

How dare we stay silent ??
#FarmersProtest 
#ShaheedJawan_ShaheedKisan https://t.co/7lyz5rF48w",0,0,1.37892E+18,arjun84298834
05-04-2021 04:11,"DAY 240: FARMERS ARE STILL PROTESTING. 
#FarmersProtest

DAY 1249: JAGTAR SINGH JOHAL IS STILL BEHIND BARS WITHOUT ANY EVIDENCE AGAINST HIM. 
#FreeJaggiNow https://t.co/lHvuYhOiX7",2,1,1.37892E+18,tanmeet_11
05-04-2021 04:11,"56 inch ka seenay wale @narendramodi 
tell us how many indian in service terrorists die in #Chattisgarh ?

India Tabah De 

#ChattisgarhNaxalAttack
#ByeByeModi 
#FarmersProtest 
#KashmirBleeds 
#Kashmirispakistan
#FreeNagaland
#FreeAssam
#TerroristIndia
#Modikutta
#LoC",0,0,1.37892E+18,_walidrana
05-04-2021 04:10,Farm laws r a danger to India’s food security @WFP #FarmersProtest   #स्वामीनाथन_रिपोर्ट_लागू_करो #ShaheedJawan_ShaheedKisan https://t.co/2E7C3ECvtV,0,0,1.37892E+18,loyal90901246
05-04-2021 04:09,""" We will implement population control mechanism 
If BJP voted to power "" 
Kerala BJP candidate , SURESH GOPI Suresh Gopi's family in picture #ShaheedJawan_ShaheedKisan #FarmersProtest https://t.co/h0x8kM317y",0,2,1.37892E+18,manpreetj13
05-04-2021 04:08,"Our Rotavator is highly in demand due to 
1) Cost effective
2) Powerful Performance 
3) Low fuel consumption 
For details contact - +91 9311816004
#agriculture #erishaagritech #rotavator #tractor #DarshPalesse #gomselmash #machine #FarmersProtest #withfarmers #DEALER #farmmachine https://t.co/bczpcOzzID",1,0,1.37892E+18,Nikki06968554
05-04-2021 04:08,Farmers world hard; from dusk to dawn - let’s not make their lives harder - unite together to repeal these 3 corrupt laws! #FarmersProtest   #स्वामीनाथन_रिपोर्ट_लागू_करो #ShaheedJawan_ShaheedKisan https://t.co/30iQ0w2ryp,1,1,1.37892E+18,loyal90901246
05-04-2021 04:08,"In early February a ""social media war"" erupted after a tweet by Rihanna saying ""why aren't we talking about this?!"" with the hashtag #FarmersProtest.
#ShaheedJawan_ShaheedKisan
 Farmers Protest ✊ https://t.co/koq5fYhrrj",0,2,1.37892E+18,kkgill31
05-04-2021 04:07,"Gomselmash Combine wheel type Multi Crop Harvester GS4.
 For queries and concern related to purchase and dealership. Kindly Contact 9311816004
#gomselmash #combineharvester #harvester #erishaagritech #FarmersProtest #withfarmers #combine #multicombine #farmers #agriculture #Up https://t.co/gBputAvurI",1,0,1.37892E+18,Nikki06968554
05-04-2021 04:07,"Farmers only think of others - about time we thought of farmers, their plight &amp; support them. #FarmersProtest   #स्वामीनाथन_रिपोर्ट_लागू_करो #ShaheedJawan_ShaheedKisan https://t.co/QPakjiXBGI",3,3,1.37892E+18,loyal90901246
05-04-2021 04:05,"@Tractor2twitr May we never forget our fallen heroes.
#ShaheedJawan_ShaheedKisan 
#FarmersProtest",1,1,1.37892E+18,AnahatGill2
05-04-2021 04:05,farmers hold up society -  this time farmers need a hand - it is everyone’s moral obligation to support them ! #FarmersProtest   #स्वामीनाथन_रिपोर्ट_लागू_करो #ShaheedJawan_ShaheedKisan https://t.co/Y6ytUJKn05,0,0,1.37892E+18,loyal90901246
05-04-2021 04:04,"We often use this slogan “Jai Jawan Jai Kisan” in Assemblies, in big events, etc. But it's not just a slogan but it's the pride of the nation. So respect that. 🙌🙌

#FarmersProtest 
#ShaheedJawan_ShaheedKisan",3,1,1.37892E+18,Navjot_nagra02
05-04-2021 04:04,"Politicians only use farmers and Soldiers for their own political gains otherwise they neither care about farmers nor about Jawans. 
 #FarmersProtest 
 #ShaheedJawan_ShaheedKisan https://t.co/mgBIAMJ8pO",1,1,1.37892E+18,HarjotTweets
05-04-2021 04:03,Farmers don’t want corporate slavery ! Repeal these corrupt farm laws! #FarmersProtest   #स्वामीनाथन_रिपोर्ट_लागू_करो #ShaheedJawan_ShaheedKisan https://t.co/LwY30DHKvd,0,0,1.37892E+18,loyal90901246
05-04-2021 04:03,Indian Modi government killing Indians &amp; the constitution. #FarmersProtest   #स्वामीनाथन_रिपोर्ट_लागू_करो #ShaheedJawan_ShaheedKisan https://t.co/jrum1o7rZA,0,2,1.37892E+18,loyal90901246
05-04-2021 04:02,"@unlimitedvirgo @Atheist_Krishna Till now nearly 250 deaths and counting in #FarmersProtest ! No one cares about this.!?

(Jai Jawan) ✓ and      Jai kisaan × 🙍🏻‍♂️",0,0,1.37892E+18,PREMhonest3
05-04-2021 04:02,"Media is a big problem around the world, it's powerful and can abuse its power

- Julian Assange

#FarmersProtest #ShaheedJawan_ShaheedKisan https://t.co/G4cDwAuTKA",6,12,1.37892E+18,ParNain9
05-04-2021 04:02,Unite India ! Down with this corrupt heartless &amp; fascist government! #FarmersProtest   #स्वामीनाथन_रिपोर्ट_लागू_करो #ShaheedJawan_ShaheedKisan https://t.co/AauCUdStvt,1,2,1.37892E+18,loyal90901246
05-04-2021 04:00,@Hardik52590346 @amaanbali It is currently policy not law. And does not get paid hence why the central gov owe millions to the countries farmers. They must repeal the 3 black laws and introduce MSP by law. #FarmersProtest,0,0,1.37892E+18,SCRattleSnake
05-04-2021 04:00,"""It is the responsibility of intellectuals to speak the truth and expose lies."" 

~ Noam Chomsky

#FarmersProtest #ShaheedJawan_ShaheedKisan https://t.co/Uv4WqOFxts",2,6,1.37892E+18,ParNain9
05-04-2021 03:58,"@RakeshTikaitBKU @AHindinews @aajtak @sakshijoshii @PTI_News @GaonConnection @ndtvindia @newsclickin @BBCHindi @NewsX @AP Why only Tikait family is onkey positions of @BKU_KisanUnion public Audited report of @OfficialBKU declare source of funds
@ArvindKejriwal @adeshguptabjp demolish houses being construced on encroached #Delhi borders by #FarmersProtest  @CPDelhi @LtGovDelhi @TimesNow @republic https://t.co/iDrUnM0H8d",0,0,1.37892E+18,Zee46720935
05-04-2021 03:58,"#FarmersProtest ✊ #ShaheedJawan_ShaheedKisan Bless these amazing farmers &amp; grandparents- the world is indebted for your courageous stance for justice, equality &amp; fairness. always stay in Chardi Kala! ✊🚜🌾💚 https://t.co/Hc1hmLmk3G",0,1,1.37892E+18,loyal90901246
05-04-2021 03:58,The world is watching - #farmersprotest,0,0,1.37892E+18,amarg408
05-04-2021 03:57,"We are Undefeatable &amp; Unstoppable. We Will Win. We will say &amp; keep saying this, we will say it loud so you can all hear.
Government will have to pay for our lost loved ones.

#FarmersProtest 
#ShaheedJawan_ShaheedKisan https://t.co/kmUNKVQ7IS",9,22,1.37892E+18,jasdhaliwal349
05-04-2021 03:57,"Dont let the sacrifice of our farmers go in vain., STAND WITH THEM, SPEAK FOR THEM ,SUPPORT THEM  #ShaheedJawan_ShaheedKisan 
#FarmersProtest",0,1,1.37892E+18,SD_SAHOTA
05-04-2021 03:56,PM Modi without a shred of compassion for farmers and soldiers displays a force of evil and destruction. #FarmersProtest #स्वामीनाथन_रिपोर्ट_लागू_करो #ShaheedJawan_ShaheedKisan #FarmersProtests #ChattisgarhNaxalAttack #Modi #BJP #FarmersAgainstAtrocities #StopPrivatization,0,1,1.37892E+18,sukote2
05-04-2021 03:55,"Shame on Modi Government
#ShaheedJawan_ShaheedKisan 
#FarmersProtest https://t.co/WpVX38WJmy",0,2,1.37892E+18,Babanjot2
05-04-2021 03:55,"One sacrificed his life fighting on Indian borders so that we all can sleep peacefully and the other one lost his life to the ego of his government.

#ShaheedJawan_ShaheedKisan 
#FarmersProtest https://t.co/scflWM7Rk1",13,15,1.37892E+18,HryTweet_
05-04-2021 03:55,"You have waheguru you have everything in your life! 💖 don't forget the kissans in this time! our only solution is khalistan 
#waheguru
#FarmersProtest https://t.co/baRbBzyevK",0,0,1.37892E+18,Samarpreetkau17
05-04-2021 03:54,#FarmersProtest #ShaheedJawan_ShaheedKisan Hold the incompetence #Modi gov accountable!! No more shambolic corrupt governance! #FarmersAgainstAtrocities #StandWithFarmers #Stop_Attack_Farmer_Leaders https://t.co/NZTls9B78l,1,1,1.37892E+18,loyal90901246
05-04-2021 03:54,"My deep condolences and a salute to all brave soldiers who lost their lives in deadly encounter of naxals &amp; armed forces Yesterday &amp; Farmers in the ongoing #FarmersProtest

#ShaheedJawan_ShaheedKisan https://t.co/nV8HJo0XA7",3,7,1.37892E+18,RajeshBilung03
05-04-2021 03:51,"May God bless all the innocent soals that lost their lives due to a shambolic, sellout government. #RIP #FarmersProtest #ShaheedJawan_ShaheedKisan",0,0,1.37892E+18,SCRattleSnake
05-04-2021 03:51,"Modi killing Farmers
#ShaheedJawan_ShaheedKisan 
#FarmersProtest https://t.co/dj7guKVi5u",0,1,1.37892E+18,Babanjot2
05-04-2021 03:51,#FarmersProtest coincident? BJP/RSS has proven to be a heartless corrupt government- do not let them gain from this tragedy. why India has such problems with indigenous landowners (gov calls them Naxals)needs to be asked #ShaheedJawan_ShaheedKisan @UNGeneva @UN_SPExperts @POTUS https://t.co/7OURqrmlJg,0,0,1.37892E+18,loyal90901246
05-04-2021 03:50,"22 Jawans martyred battling Naxalites, 350 Kisans martyred battling Modi Govt's ego. 
#FarmersProtest #NaxalAttack #KisanEktaZindaabaad 
#ShaheedJawan_ShaheedKisan https://t.co/00K25WUQ0J",1,0,1.37892E+18,gur_simrn
05-04-2021 03:49,"Before competing for emerging markets, India needs to fix the foundation it sets to succeed on. A failing government and dictactor rule must end to form to be the basis for change. #farmersprotest #BJP #RSS #ShaheedJawan_ShaheedKisan",0,0,1.37892E+18,SCRattleSnake
05-04-2021 03:48,"#FarmersProtest
Big salute to our farmers and army men for feeding and protecting our country.
Only grateful souls and Patriots can truly understand the meaning of Jai Jawan Jai Kisaan",0,0,1.37892E+18,Abhay55151364
05-04-2021 03:48,"Salute to all #ShaheedJawan_ShaheedKisan
#FarmersProtest",4,5,1.37892E+18,jk77773737
05-04-2021 03:47,"READ: ‘Karti Dharti’ tells stories of women integral to ongoing farmers’ protests

https://t.co/TVQR5b6hWs

Shared by The IndianExpress iOS App. Click here to download

https://t.co/dmAPxWlW5x
#FarmersProtest",0,0,1.37892E+18,manjitghuman58
05-04-2021 03:47,"READ: Art performance at farmers’ protest site brings to the fore how thoughtless acts of violence mar peaceful movements

https://t.co/CFLKQcHtkY

Shared by The IndianExpress iOS App. Click here to download

https://t.co/aN4ZNQyRiH
#FarmersProtest",0,0,1.37892E+18,manjitghuman58
05-04-2021 03:46,"Kisan majdur Ekta jindabad
Stay with the farmers, fight for their rights, fight for the rights of the workers, raise your voice, if you do not ask for your hand today, you will never win, you will always be a slave 
#ShaheedJawan_ShaheedKisan
#FarmersProtest https://t.co/CJsD91H6Zo",7,14,1.37892E+18,itzzGurdeep
05-04-2021 03:46,"DAY 240: FARMERS ARE STILL PROTESTING. 
#FarmersProtest

DAY 1249: JAGTAR SINGH JOHAL IS STILL BEHIND BARS WITHOUT ANY EVIDENCE AGAINST HIM. 
#FreeJaggiNow",13,9,1.37892E+18,singhwhotweets
05-04-2021 03:45,"Whao salute to their seva 
Thank you🙏
#स्वामीनाथन_रिपोर्ट_लागू_करो
#ShaheedJawan_ShaheedKisan
#FarmersProtest https://t.co/roirXhJwLu",0,1,1.37892E+18,Jass_k_G
05-04-2021 03:45,BJP has beyond failed India. None will be held accountable. People will forget and the cycle will continue. #FarmersProtest #ShaheedJawan_ShaheedKisan,0,1,1.37892E+18,SCRattleSnake
05-04-2021 03:44,"@Kisanektamorcha #ShaheedJawan_ShaheedKisan
#FarmersProtest When will the government wake up, it’s not all about capitalism and money. Treat these shaheed with the respect they deserve",1,1,1.37892E+18,ASlacktavist
05-04-2021 03:44,"In early February a ""social media war"" erupted after a tweet by Rihanna saying ""why aren't we talking about this?!"" with the hashtag #FarmersProtest.
#ShaheedJawan_ShaheedKisan
 Support our farmers. https://t.co/js5r37g7fS",0,1,1.37892E+18,JimmyKahlon2
05-04-2021 03:43,"Gandi government hai 
#FarmersProtest 
#ShaheedJawan_ShaheedKisan https://t.co/58ztU4m7MV",5,3,1.37892E+18,Navjotk17902569
05-04-2021 03:43,"""If you want to control a population... give them a God to worship."" 

~ Noam Chomsky
 
 #FarmersProtest
#ShaheedJawan_ShaheedKisan https://t.co/ZvG76pCXI0",2,2,1.37892E+18,ParNain9
05-04-2021 03:42,"A mind all logic is like a knife all blade. It makes the hand bleed that uses it.
                 _R N Tagore
#ShaheedJawan_ShaheedKisan 
#FarmersProtest",6,5,1.37892E+18,gtrhf86
05-04-2021 03:40,HarjeetMann71: Congratulations and Keep Up doing the Great work for the Humanity. Very are also very thankful to you for your Efforts and Real Cause of your services. #22YearsOfAid #KhalsaAid #FarmersProtest https://t.co/K8tfNlyY89,0,0,1.37892E+18,sikhnews247
05-04-2021 03:39,"I’ve had this track on repeat🔥🔥🔥

Nseeb went hard on those bars ⚔️

Dead in the Streets - Patrik Kabongo x Amar Sandhu x Nseeb x Saint Soldier 

#DeadInTheStreets #FarmersProtest #NoFarmersNoFood #FreeJaggiNow https://t.co/NMGcaA48iJ",1,0,1.37892E+18,fistacuff789
05-04-2021 03:38,"Take back 3 Black Laws, #स्वामीनाथन_रिपोर्ट_लागू_करो 

Can not suppress #farmersProtest either thru Crowd or media propaganda.Please come out from delusion of mandate given by people. 

Its for every one concern supporting directly &amp; indirectly. https://t.co/jDQfv9Majl",1,0,1.37891E+18,SHAKIR1166
05-04-2021 03:38,"@m_e_t_e_o_r0000 @macab779 @AbhinayDubey @sukhisukhii @rajiv_pandit @Harjit__Kaur What are you expecting?
There is a group out there ......frustrated due to something.
They need to dump garbage somehow.
Help them.......numbers are increasing.
#FarmersProtest 
#ShaheedJawan_ShaheedKisan",9,1,1.37891E+18,89MaNdEePp
05-04-2021 03:36,"It is not nexlite attack.its BJP Attack like pulwama 
#FarmersProtest #ShaheedJawan_ShaheedKisan",0,1,1.37891E+18,RASHPALKAHLWAN
05-04-2021 03:34,"Fascists always attack minorities, Which is an irony, 'Cos fascists are a minority.
— Harry Whitewolf

#FarmersProtest #ShaheedJawan_ShaheedKisan https://t.co/pgVNH87uvJ",2,2,1.37891E+18,AlmeidaJugnu
05-04-2021 03:32,"Always - Jai Kisan
 #FarmersProtest
#ShaheedJawan_ShaheedKisan https://t.co/Ma34fpnwCy",0,0,1.37891E+18,ParNain9
05-04-2021 03:32,"We must continue to amplify the voices of the oppressed! 

#ShaheedJawan_ShaheedKisan
#FarmersProtest https://t.co/XBNFFaNNgt",1,1,1.37891E+18,jot__b
05-04-2021 03:31,"We must continue to amplify the voices of the oppressed! 

#ShaheedJawan_ShaheedKisan
#FarmersProtest https://t.co/TerLHZGyBL",0,0,1.37891E+18,jot__b
05-04-2021 03:31,"We must continue to amplify the voices of the oppressed! 

#ShaheedJawan_ShaheedKisan
#FarmersProtest https://t.co/MZ7qES3A7n",0,0,1.37891E+18,jot__b
05-04-2021 03:30,"We must continue to amplify the voices of the oppressed! 

#ShaheedJawan_ShaheedKisan
#FarmersProtest https://t.co/rxu4YxEF6R",0,0,1.37891E+18,jot__b
